,시즌,복종,소품종,라인,시즌이월,카테고리,기획년도,주차,총입고수량,총입고원가,총입고택가,판매수량,판매액,매출원가,판매택가,제품원가,제품택가,평균판매수량,평균실판가,제품실판가,할인율(%),누적판매수량,누적판매액,누적매출원가,누적판매택가,누적판매율(%),ROI
7834,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-05-07,60865,420557706,5471763500,1201,49397395.0,8523268,107969900,6910.0,89900.0,1225.0,32020.0,41130.0,54.0,6622,307986580.0,46819521,595317800,11.0,0.55
7835,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-05-14,60865,420557706,5471763500,1170,47658175.0,8391148,105183000,6910.0,89900.0,1225.0,32020.0,40733.0,55.0,7792,355644755.0,55210669,700500800,13.0,0.64
7836,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-05-21,60865,420557706,5471763500,1261,51112295.0,9013782,113363900,6910.0,89900.0,1225.0,32020.0,40533.0,55.0,9053,406757050.0,64224451,813864700,15.0,0.73
7837,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-05-28,60865,420557706,5471763500,1377,53829600.0,9756883,123792300,6910.0,89900.0,1225.0,32020.0,39092.0,57.0,10430,460586650.0,73981334,937657000,17.0,0.82
7838,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-06-04,60865,425012265,5471763500,2017,70044900.0,14367413,181328300,6983.0,89900.0,1225.0,32020.0,34727.0,61.0,12447,530631550.0,88348747,1118985300,20.0,0.93
7839,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-06-11,60865,425012265,5471763500,1841,61999900.0,13050857,165505900,6983.0,89900.0,1225.0,32020.0,33677.0,63.0,14288,592631450.0,101399604,1284491200,23.0,1.03
7840,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-06-18,60865,425012265,5471763500,2108,61542100.0,14931751,189509200,6983.0,89900.0,1225.0,32020.0,29195.0,68.0,16396,654173550.0,116331355,1474000400,27.0,1.13
7841,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-06-25,60865,425012265,5471763500,2116,57804500.0,15009098,190228400,6983.0,89900.0,1225.0,32020.0,27318.0,70.0,18512,711978050.0,131340453,1664228800,30.0,1.21
7842,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-07-02,60865,425012265,5471763500,2057,55343385.0,14472960,184924300,6983.0,89900.0,1225.0,32020.0,26905.0,70.0,20569,767321435.0,145813413,1849153100,34.0,1.3
7843,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-07-09,60865,425012265,5471763500,2124,44172508.0,14824196,190947600,6983.0,89900.0,1225.0,32020.0,20797.0,77.0,22693,811493943.0,160637609,2040100700,37.0,1.36
7844,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-07-16,60865,425012265,5471763500,2257,39509420.0,15770687,202904300,6983.0,89900.0,1225.0,32020.0,17505.0,81.0,24950,851003363.0,176408296,2243005000,41.0,1.41
7845,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-07-23,60865,425012265,5471763500,2472,43263002.0,17338441,222232800,6983.0,89900.0,1225.0,32020.0,17501.0,81.0,27422,894266365.0,193746737,2465237800,45.0,1.46
7846,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-07-30,60865,425012265,5471763500,1743,29627497.0,12213935,156695700,6983.0,89900.0,1225.0,32020.0,16998.0,81.0,29165,923893862.0,205960672,2621933500,48.0,1.49
7847,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-08-06,60865,425012265,5471763500,1933,33222296.0,13392858,173776700,6983.0,89900.0,1225.0,32020.0,17187.0,81.0,31098,957116158.0,219353530,2795710200,51.0,1.53
7848,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-08-13,60865,425012265,5471763500,1880,32832369.0,12645004,169012000,6983.0,89900.0,1225.0,32020.0,17464.0,81.0,32978,989948527.0,231998534,2964722200,54.0,1.57
7849,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-08-20,60865,425012265,5471763500,1646,27760465.0,11526244,147975400,6983.0,89900.0,1225.0,32020.0,16865.0,81.0,34624,1017708992.0,243524778,3112697600,57.0,1.6
7850,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-08-27,60865,425012265,5471763500,1166,20014892.0,8153143,104823400,6983.0,89900.0,1225.0,32020.0,17165.0,81.0,35790,1037723884.0,251677921,3217521000,59.0,1.63
7851,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-09-03,60865,425012265,5471763500,780,14776730.0,5455383,70122000,6983.0,89900.0,1225.0,32020.0,18945.0,79.0,36570,1052500614.0,257133304,3287643000,60.0,1.65
7852,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-09-10,60865,425012265,5471763500,630,11614358.0,4383860,56637000,6983.0,89900.0,1225.0,32020.0,18435.0,79.0,37200,1064114972.0,261517164,3344280000,61.0,1.66
7853,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-09-17,60865,425012265,5471763500,453,8300485.0,3197853,40724700,6983.0,89900.0,1225.0,32020.0,18323.0,80.0,37653,1072415457.0,264715017,3385004700,62.0,1.67
7854,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2023,2023-09-24,60865,425012265,5471763500,337,6238777.0,2292765,30296300,6983.0,89900.0,1225.0,32020.0,18513.0,79.0,37990,1078654234.0,267007782,3415301000,62.0,1.68
7855,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-01-07,4801,40878316,379279000,14,884800.0,119204,1106000,8515.0,79000.0,1043.0,37232.0,63200.0,20.0,14,884800.0,119204,1106000,0.0,0.02
7856,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-01-14,4801,40878316,379279000,23,1453600.0,195834,1817000,8515.0,79000.0,1043.0,37232.0,63200.0,20.0,37,2338400.0,315038,2923000,1.0,0.04
7857,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-01-21,4801,40878316,379279000,35,1935500.0,298009,2765000,8515.0,79000.0,1043.0,37232.0,55300.0,30.0,72,4273900.0,613047,5688000,1.0,0.08
7858,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-01-28,4801,40878316,379279000,45,2472700.0,383154,3555000,8515.0,79000.0,1043.0,37232.0,54949.0,30.0,117,6746600.0,996201,9243000,2.0,0.13
7859,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-02-04,14667,125431962,1158693000,74,4337100.0,630354,5846000,8552.0,79000.0,1043.0,37232.0,58609.0,26.0,191,11083700.0,1626555,15089000,1.0,0.07
7860,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-02-11,17930,157608762,1416470000,96,5354120.0,820013,7584000,8790.0,79000.0,1043.0,37232.0,55772.0,29.0,287,16437820.0,2446568,22673000,2.0,0.08
7861,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-02-18,17930,157608762,1416470000,200,11030000.0,1718301,15800000,8790.0,79000.0,1043.0,37232.0,55150.0,30.0,487,27467820.0,4164869,38473000,3.0,0.13
7862,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-02-25,33634,289096170,2657086000,188,10396400.0,1633598,14852000,8595.0,79000.0,1043.0,37232.0,55300.0,30.0,675,37864220.0,5798467,53325000,2.0,0.1
7863,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-03-03,33634,292533293,2657086000,256,14109100.0,2214962,20224000,8698.0,79000.0,1043.0,37232.0,55114.0,30.0,931,51973320.0,8013429,73549000,3.0,0.13
7864,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-03-10,53613,453873512,4235427000,381,17075050.0,3357831,30099000,8466.0,79000.0,1043.0,37232.0,44816.0,43.0,1312,69048370.0,11371260,103648000,2.0,0.11
7865,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-03-17,53613,453873512,4235427000,455,18696280.0,3960886,35945000,8466.0,79000.0,1043.0,37232.0,41091.0,48.0,1767,87744650.0,15332146,139593000,3.0,0.14
7866,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-03-24,53613,453873512,4235427000,613,25128779.0,5484468,48427000,8466.0,79000.0,1043.0,37232.0,40993.0,48.0,2380,112873429.0,20816614,188020000,4.0,0.18
7867,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-03-31,53613,453873512,4235427000,849,32578403.0,7511821,67071000,8466.0,79000.0,1043.0,37232.0,38373.0,51.0,3229,145451832.0,28328435,255091000,6.0,0.23
7868,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-04-07,53613,453873512,4235427000,1300,44693025.0,11665714,102700000,8466.0,79000.0,1043.0,37232.0,34379.0,56.0,4529,190144857.0,39994149,357791000,8.0,0.29
7869,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-04-14,53613,453873512,4235427000,1288,46084007.0,11391892,101752000,8466.0,79000.0,1043.0,37232.0,35780.0,55.0,5817,236228864.0,51386041,459543000,11.0,0.36
7870,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-04-21,53613,453873512,4235427000,1072,36722884.0,9486934,84688000,8466.0,79000.0,1043.0,37232.0,34256.0,57.0,6889,272951748.0,60872975,544231000,13.0,0.41
7871,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-04-28,53613,453873512,4235427000,1246,43787904.0,10870838,98434000,8466.0,79000.0,1043.0,37232.0,35143.0,56.0,8135,316739652.0,71743813,642665000,15.0,0.48
7872,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-05-05,53613,453873512,4235427000,1660,58839550.0,14352496,131140000,8466.0,79000.0,1043.0,37232.0,35446.0,55.0,9795,375579202.0,86096309,773805000,18.0,0.56
7873,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-05-12,53613,453873512,4235427000,1714,56403495.0,14816048,135406000,8466.0,79000.0,1043.0,37232.0,32908.0,58.0,11509,431982697.0,100912357,909211000,21.0,0.64
7874,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-05-19,53613,453873512,4235427000,1937,63258029.0,17004479,153023000,8466.0,79000.0,1043.0,37232.0,32658.0,59.0,13446,495240726.0,117916836,1062234000,25.0,0.73
7875,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-05-26,53613,453873512,4235427000,1940,62994738.0,16644713,153260000,8466.0,79000.0,1043.0,37232.0,32472.0,59.0,15386,558235464.0,134561549,1215494000,29.0,0.82
7876,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-06-02,53613,453873512,4235427000,2159,70565939.0,18483038,170561000,8466.0,79000.0,1043.0,37232.0,32685.0,59.0,17545,628801403.0,153044587,1386055000,33.0,0.92
7877,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-06-09,53613,453873512,4235427000,2606,81718935.0,21883041,205874000,8466.0,79000.0,1043.0,37232.0,31358.0,60.0,20151,710520338.0,174927628,1591929000,38.0,1.04
7878,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-06-16,53613,453873512,4235427000,1944,63262176.0,16387103,153576000,8466.0,79000.0,1043.0,37232.0,32542.0,59.0,22095,773782514.0,191314731,1745505000,41.0,1.13
7879,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-06-23,53613,453873512,4235427000,2046,67300817.0,16817371,161634000,8466.0,79000.0,1043.0,37232.0,32894.0,58.0,24141,841083331.0,208132102,1907139000,45.0,1.23
7880,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-06-30,53613,453873512,4235427000,1969,62922034.0,16305539,155551000,8466.0,79000.0,1043.0,37232.0,31956.0,60.0,26110,904005365.0,224437641,2062690000,49.0,1.32
7881,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-07-07,53613,453873350,4235427000,1399,45416662.0,11676961,110521000,8466.0,79000.0,1043.0,37232.0,32464.0,59.0,27509,949422027.0,236114602,2173211000,51.0,1.38
7882,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-07-14,53613,453873350,4235427000,1320,39164449.0,11003803,104280000,8466.0,79000.0,1043.0,37232.0,29670.0,62.0,28829,988586476.0,247118405,2277491000,54.0,1.44
7883,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-07-21,53613,453873350,4235427000,1497,44320689.0,12423289,118263000,8466.0,79000.0,1043.0,37232.0,29606.0,63.0,30326,1032907165.0,259541694,2395754000,57.0,1.5
7884,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-07-28,53613,453873350,4235427000,1506,43178744.0,12324535,118974000,8466.0,79000.0,1043.0,37232.0,28671.0,64.0,31832,1076085909.0,271866229,2514728000,59.0,1.56
7885,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-08-04,53613,453873350,4235427000,1468,42764280.0,12020804,115972000,8466.0,79000.0,1043.0,37232.0,29131.0,63.0,33300,1118850189.0,283887033,2630700000,62.0,1.62
7886,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-08-11,53613,453873350,4235427000,1276,37176360.0,10464548,100804000,8466.0,79000.0,1043.0,37232.0,29135.0,63.0,34576,1156026549.0,294351581,2731504000,64.0,1.67
7887,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-08-18,53613,453873350,4235427000,1298,37411645.0,10690809,102542000,8466.0,79000.0,1043.0,37232.0,28823.0,64.0,35874,1193438194.0,305042390,2834046000,67.0,1.72
7888,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-08-25,53613,453873350,4235427000,1067,30573485.0,8763265,84293000,8466.0,79000.0,1043.0,37232.0,28654.0,64.0,36941,1224011679.0,313805655,2918339000,69.0,1.76
7889,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-09-01,53613,453873350,4235427000,819,18195182.0,6863374,64701000,8466.0,79000.0,1043.0,37232.0,22216.0,72.0,37760,1242206861.0,320669029,2983040000,70.0,1.78
7890,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-09-08,53613,453873350,4235427000,697,13684913.0,5792387,55063000,8466.0,79000.0,1043.0,37232.0,19634.0,75.0,38457,1255891774.0,326461416,3038103000,72.0,1.8
7891,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-09-15,53613,453873350,4235427000,739,14271714.0,6255381,58381000,8466.0,79000.0,1043.0,37232.0,19312.0,76.0,39196,1270163488.0,332716797,3096484000,73.0,1.81
7892,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-09-22,53613,453873350,4235427000,721,13823281.0,6109991,56959000,8466.0,79000.0,1043.0,37232.0,19172.0,76.0,39917,1283986769.0,338826788,3153443000,74.0,1.83
7893,여름,우븐 셔츠,캐쥬얼셔츠,ZB,01_시즌,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2024,2024-09-29,53613,453873350,4235427000,768,14751151.0,6629692,60672000,8466.0,79000.0,1043.0,37232.0,19207.0,76.0,40685,1298737920.0,345456480,3214115000,76.0,1.84
7894,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-02-07,3752,137323200,971768000,31,6783500.0,1134600,8029000,36600.0,259000.0,566.0,140300.0,218823.0,16.0,31,6783500.0,1134600,8029000,1.0,0.04
7895,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-02-14,3752,137323200,971768000,11,2719500.0,402600,2849000,36600.0,259000.0,566.0,140300.0,247227.0,5.0,42,9503000.0,1537200,10878000,1.0,0.05
7896,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-02-21,7621,267321600,1973839000,64,16098500.0,2270400,16576000,35077.0,259000.0,566.0,140300.0,251539.0,3.0,106,25601500.0,3807600,27454000,1.0,0.07
7897,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-02-28,7621,267321600,1973839000,105,14900270.0,3777000,27195000,35077.0,259000.0,566.0,140300.0,141907.0,45.0,211,40501770.0,7584600,54649000,3.0,0.11
7898,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-03-07,7621,267321600,1973839000,92,13309573.0,3238200,23828000,35077.0,259000.0,566.0,140300.0,144669.0,44.0,303,53811343.0,10822800,78477000,4.0,0.14
7899,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-03-14,7621,267321600,1973839000,162,26665691.0,5857200,41958000,35077.0,259000.0,566.0,140300.0,164603.0,36.0,465,80477034.0,16680000,120435000,6.0,0.21
7900,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-03-21,11935,407580500,3091165000,282,46021164.0,9970200,73038000,34150.0,259000.0,566.0,140300.0,163196.0,37.0,747,126498198.0,26650200,193473000,6.0,0.22
7901,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-03-28,20240,683726500,5242160000,679,110602154.0,23122200,175861000,33781.0,259000.0,566.0,140300.0,162890.0,37.0,1426,237100352.0,49772400,369334000,7.0,0.24
7902,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-04-04,23996,828899863,6214964000,1150,190786349.0,39552142,297850000,34543.0,259000.0,566.0,140300.0,165901.0,36.0,2576,427886701.0,89324542,667184000,11.0,0.36
7903,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-04-11,27479,987119333,7117061000,1049,159760692.0,38160137,271691000,35923.0,259000.0,566.0,140300.0,152298.0,41.0,3625,587647393.0,127484679,938875000,13.0,0.41
7904,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-04-18,27479,987119333,7117061000,1152,171202164.0,40674497,298368000,35923.0,259000.0,566.0,140300.0,148613.0,43.0,4777,758849557.0,168159176,1237243000,17.0,0.53
7905,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-04-25,27479,987119333,7117061000,1463,219907483.0,51559299,378917000,35923.0,259000.0,566.0,140300.0,150313.0,42.0,6240,978757040.0,219718475,1616160000,23.0,0.68
7906,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-05-02,27479,987119333,7117061000,1574,240545781.0,55333605,407666000,35923.0,259000.0,566.0,140300.0,152825.0,41.0,7814,1219302821.0,275052080,2023826000,28.0,0.84
7907,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-05-09,27479,987119333,7117061000,1715,256465591.0,61121348,444185000,35923.0,259000.0,566.0,140300.0,149543.0,42.0,9529,1475768412.0,336173428,2468011000,35.0,1.02
7908,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-05-16,27479,987119333,7117061000,1241,185376088.0,43892384,321419000,35923.0,259000.0,566.0,140300.0,149376.0,42.0,10770,1661144500.0,380065812,2789430000,39.0,1.14
7909,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-05-23,27479,987119333,7117061000,1524,228685423.0,53375942,394716000,35923.0,259000.0,566.0,140300.0,150056.0,42.0,12294,1889829923.0,433441754,3184146000,45.0,1.3
7910,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-05-30,27479,987119333,7117061000,1017,153654371.0,35904976,263403000,35923.0,259000.0,566.0,140300.0,151086.0,42.0,13311,2043484294.0,469346730,3447549000,48.0,1.41
7911,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-06-06,27479,987119333,7117061000,1128,167008381.0,39823970,292152000,35923.0,259000.0,566.0,140300.0,148057.0,43.0,14439,2210492675.0,509170700,3739701000,53.0,1.52
7912,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-06-13,27479,987119333,7117061000,880,130171729.0,31187640,227920000,35923.0,259000.0,566.0,140300.0,147922.0,43.0,15319,2340664404.0,540358340,3967621000,56.0,1.61
7913,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-06-20,27479,987119333,7117061000,706,95049860.0,25211904,182854000,35923.0,259000.0,566.0,140300.0,134632.0,48.0,16025,2435714264.0,565570244,4150475000,58.0,1.67
7914,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-06-27,27479,987119333,7117061000,688,86871156.0,24479759,178192000,35923.0,259000.0,566.0,140300.0,126266.0,51.0,16713,2522585420.0,590050003,4328667000,61.0,1.73
7915,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-07-04,27479,981641570,7117061000,590,76333294.0,20808726,152810000,35723.0,259000.0,566.0,140300.0,129378.0,50.0,17303,2598918714.0,610858729,4481477000,63.0,1.78
7916,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-07-11,27479,981641570,7117061000,395,50478613.0,13893687,102305000,35723.0,259000.0,566.0,140300.0,127794.0,51.0,17698,2649397327.0,624752416,4583782000,64.0,1.82
7917,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-07-18,27479,981641570,7117061000,314,42103344.0,11119121,81326000,35723.0,259000.0,566.0,140300.0,134087.0,48.0,18012,2691500671.0,635871537,4665108000,66.0,1.84
7918,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-07-25,27479,981641570,7117061000,343,40505822.0,12596286,88837000,35723.0,259000.0,566.0,140300.0,118093.0,54.0,18355,2732006493.0,648467823,4753945000,67.0,1.87
7919,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-08-01,27479,981641570,7117061000,114,17327963.0,3280403,29526000,35723.0,259000.0,566.0,140300.0,152000.0,41.0,18469,2749334456.0,651748226,4783471000,67.0,1.88
7920,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-08-08,27479,981641570,7117061000,177,22050156.0,6329715,45843000,35723.0,259000.0,566.0,140300.0,124577.0,52.0,18646,2771384612.0,658077941,4829314000,68.0,1.9
7921,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-08-15,27479,981641570,7117061000,291,37115688.0,10412253,75369000,35723.0,259000.0,566.0,140300.0,127545.0,51.0,18937,2808500300.0,668490194,4904683000,69.0,1.92
7922,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-08-22,27479,981641570,7117061000,-38,-5168685.0,-1408030,-9842000,35723.0,259000.0,566.0,140300.0,136018.0,47.0,18899,2803331615.0,667082164,4894841000,69.0,1.92
7923,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-08-29,27479,981641570,7117061000,114,15000559.0,4026527,29526000,35723.0,259000.0,566.0,140300.0,131584.0,49.0,19013,2818332174.0,671108691,4924367000,69.0,1.93
7924,여름,자켓,싱글재킷,ZA,01_시즌,여름_자켓_싱글재킷_ZA,2021,2021-09-05,27479,987119333,7117061000,96,12270556.0,3421512,24864000,35923.0,259000.0,566.0,140300.0,127818.0,51.0,19109,2830602730.0,674530203,4949231000,70.0,1.92
